epoch,entropy_loss,policy_gradient_loss,value_loss,approx_kl,clip_fraction,loss,explained_variance,n_updates,clip_range
9,-2.766706031374633,0.0004680908468799,0.0369326838481356,0.004246181808412,0.0220367431640625,0.0187957175076007,0.6025329232215881,40,0.2
9,-2.822075265832245,0.0003328865759613,0.0336091480727191,0.0018591901753097,0.0142059326171875,0.0145634189248085,0.0307416319847106,10,0.2
9,-2.786280640773476,0.0001096506748581,0.0326556401952984,0.0028087282553315,0.0162384033203125,0.0215107351541519,0.4124951362609863,20,0.2
9,-2.7685793951153754,0.0001329236700257,0.0291055372479604,0.00345572642982,0.0162139892578125,0.0087531367316842,0.6295273005962372,30,0.2
9,-2.754723900556564,-0.000355594047869,0.0257295717416127,0.0041840285994112,0.0304412841796875,0.0050513446331024,0.7298570573329926,40,0.2
9,-2.8130555594339968,-0.0001264138840269,0.0361826834545354,0.0025736042298376,0.0197174072265625,0.0135333780199289,0.1432412266731262,10,0.2
9,-2.796478851139545,-7.26431020666496e-05,0.0312961751813418,0.0027059135027229,0.0229156494140625,0.0099898232147097,0.4656815528869629,20,0.2
9,-2.7848619347438217,-0.0009343324421934,0.0297380756433994,0.0039405906572937,0.0350616455078125,-0.001177005469799,0.5559983253479004,30,0.2
9,-2.771389812417328,-0.000344935054818,0.0373967490042559,0.0029688475187867,0.0263397216796875,0.0145755112171173,0.6893902719020844,40,0.2
9,-2.82999182548374,-7.28063787391875e-05,0.0349970805022167,0.0032677371054887,0.0188812255859375,0.0186181291937828,-0.2324349880218505,10,0.2
9,-2.8154289262369274,-0.0001336426394118,0.0312533074553357,0.0036642020568251,0.024609375,0.011282137595117,0.3163208961486816,20,0.2
9,-2.805611416697502,-0.0005707626170988,0.0312774978730885,0.0030060498975217,0.0260772705078125,0.0113838054239749,0.5360413193702698,30,0.2
9,-2.80263236630708,0.0001274138714506,0.035472990006383,0.0024943272583186,0.0179443359375,0.0130487363785505,0.6351956427097321,40,0.2
9,-2.8159454563632607,-0.0001558051064421,12.37715872041881,0.0040282122790813,0.0356292724609375,4.376553058624268,0.0042586326599121,10,0.2
9,-2.790318245626986,-0.0003330028121126,13.879304183274508,0.0043876157142221,0.0264404296875,5.503047943115234,0.3165516853332519,20,0.2
9,-2.7487884344533087,-0.0010370875545049,14.922946751862764,0.0046362392604351,0.05460205078125,7.503330707550049,0.3758928775787353,30,0.2
9,-2.697871607169509,-0.0001723106406643,17.65390236377716,0.003615349298343,0.0624237060546875,7.843509197235107,0.3648381233215332,40,0.2
9,-2.798109991662204,-0.0004807253357284,10.4670411657542,0.0052017848938703,0.039251708984375,4.1728386878967285,-0.0027078390121459,10,0.2
9,-2.7697433546185493,-0.0005631064957924,12.212720671668649,0.0045831128954887,0.0373321533203125,5.281097888946533,0.3256189227104187,20,0.2
9,-2.7163256242871285,-0.0010030770499724,12.947224517539144,0.0054410709999501,0.0552490234375,6.283961296081543,0.3949280977249145,30,0.2
9,-2.6758514484390616,0.0010128549358341,15.480976589024069,0.007957600057125,0.0837066650390625,6.331151008605957,0.414724588394165,40,0.2
9,-2.808911680988968,-0.0006264409788855,11.658696308732033,0.0037436420097947,0.03837890625,4.624476432800293,-0.003177523612976,10,0.2
9,-2.8111165203154087,-0.0003548004176991,11.862125451862813,0.0041451915167272,0.03275146484375,7.544704914093018,-0.0133091211318969,10,0.2
9,-2.792384290508926,-0.0009161352754745,12.672115642949938,0.0045281699858605,0.040020751953125,4.47178316116333,0.327703058719635,20,0.2
9,-2.7630490083247423,-0.0017167392548799,16.39320389032364,0.0056882509961724,0.0653900146484375,9.121186256408691,0.3520892858505249,30,0.2
9,-2.718556077219546,-0.0008610975473857,19.60115098133684,0.0078165289014577,0.0838714599609375,11.741426467895508,0.4189524054527282,40,0.2
9,-2.8120985398069025,-0.0003985064802691,11.226482405886054,0.0057003954425454,0.037030029296875,5.475893020629883,-0.0003973245620727,10,0.2
9,-2.783123684301972,-0.0009070024054381,14.085360177978874,0.0055337464436888,0.0504364013671875,7.76176118850708,0.2422247529029846,20,0.2
9,-2.748441640846431,-0.0004397386237542,15.114781630039214,0.0046173334121704,0.0494964599609375,7.034690380096436,0.3376557230949402,30,0.2
9,-2.709458194486797,-0.0016544511940082,16.480523482710122,0.0047702249139547,0.0506561279296875,10.700263023376465,0.3841121196746826,40,0.2
9,-2.6797460516914726,-0.0007322839155676,19.50481926500797,0.0066687292419373,0.0662445068359375,9.868622779846191,0.4316012859344482,50,0.2
9,-2.640818827226758,0.0001385763194775,24.467368397116665,0.0093255331739783,0.102496337890625,11.212162971496582,0.4328815340995788,60,0.2
9,-2.608423953317106,0.0007390559683699,19.846335098147392,0.0083927456289529,0.107550048828125,13.42443561553955,0.4489011764526367,70,0.2
9,-2.567443469166756,0.0015882670424616,23.65335601195693,0.0075865625403821,0.1262725830078125,12.222173690795898,0.4603533744812011,80,0.2
9,-2.521807950548828,0.0008275641986983,27.21341373771429,0.0098630804568529,0.1347686767578125,12.633829116821287,0.4847424030303955,90,0.2
9,-2.4786288022995,0.0010625171202264,27.683059319853783,0.0104999430477619,0.1244781494140625,17.543197631835938,0.4733559489250183,100,0.2
9,-2.444752250239253,0.0017179925229356,24.796358362585305,0.0103439278900623,0.1338470458984375,12.420109748840332,0.5138514935970306,110,0.2
9,-2.411902467533946,0.001119071573521,28.3701397061348,0.0098762530833482,0.119677734375,12.302974700927734,0.5404170453548431,120,0.2
9,-2.3621987655758856,0.0012687051612374,26.260053299367428,0.0092257224023342,0.13284912109375,13.719181060791016,0.5130055248737335,130,0.2
9,-2.313564768433571,-0.0001392831400153,28.802472478151323,0.0105642564594745,0.12530517578125,16.68364715576172,0.519098162651062,140,0.2
9,-2.2770877569913863,0.0004209059678032,29.88738208115101,0.0117127392441034,0.1235992431640625,12.213866233825684,0.5136288106441498,150,0.2
9,-2.23058597445488,-0.0001943699504408,23.275612458586693,0.0092574236914515,0.1045806884765625,9.888328552246094,0.5325857102870941,160,0.2
9,-2.190023871324956,-0.0014686925096611,27.84552349746228,0.0100725088268518,0.1064727783203125,18.86143493652344,0.5189282298088074,170,0.2
9,-2.1592420851811767,-0.0001947527513038,25.68288519829512,0.0087103899568319,0.1108306884765625,12.182571411132812,0.5468904376029968,180,0.2
9,-2.128798935562372,0.0017511080535768,25.85069048926234,0.0063820909708738,0.109991455078125,15.211019515991213,0.5348654091358185,190,0.2
9,-2.088492830656469,0.0009373473074447247,29.313248078525067,0.008416611701250076,0.1041778564453125,12.69243049621582,0.5246243476867676,200,0.2
